,VarDb,VarQuery,cRMSE,combinations,ddP,ddP_abs,euclidian,manhattan,pearson,spearman,indexDdPStd,sumDdPStd,indexRMSSEStd,rankRMSSEStd,rankRMSSEMean,rankRMSSEMedian,indexPeaStd,rankPeaStd,indexEuclStd,rankEuclStd,indexManStd,rankManStd,indexSpeStd,indexSpeCum,rankSpeStd,indexSpeStdAUC,rankSpeStdAUC,indexddP_absStdAUC,rankddP_absStdAUC
1581,0.091576,0.020584,0.270451474391,"(0, 19)",-0.464,0.464,2.86850135088,6.27,0.449321319322,0.5,419,0.048260799602,419,0.358347051786,0.0,0.0,1998,0.616923528056,1149,0.62186470778,1265,0.642182790315,2111,,,2056,0.620998006294,1581,0.257386190528
2364,0.054256,0.012184,0.270510628257,"(52, 40)",0.892,0.892,3.39060466584,7.46,-0.130994557282,-0.7,421,0.0483998050469,421,0.362732599016,0.0,0.0,1064,0.627987958452,1405,0.630414156357,1512,0.638302819335,231,,,263,0.589189191622,2364,0.428705194254
2365,0.012184,0.054256,0.270510628257,"(40, 52)",-0.892,0.892,3.39060466584,7.46,-0.130994557282,-0.7,420,0.0483308188169,420,0.360545476364,-0.00211876484561,-0.004,1065,0.628288171356,1404,0.630188986901,1513,0.63850392757,229,,,267,0.591524500918,2365,0.429006873742
1550,0.172184,0.036856,0.270747114481,"(43, 28)",-0.456,0.456,0.627614531381,1.21,0.851950878748,0.820782681668,422,0.048468599897,422,0.362979749956,-0.0010780141844,-0.004,2601,0.619199845676,29,0.33753103561,31,0.36142461178,2573,,,2572,0.619050128064,1550,0.251625566656
1551,0.036856,0.172184,0.270747114481,"(28, 43)",0.456,0.456,0.627614531381,1.21,0.851950878748,0.820782681668,423,0.0485363819056,423,0.363228759978,0.0,0.0,2600,0.619254294781,28,0.332322537195,30,0.357655645662,2571,,,2574,0.618907859502,1551,0.251811519376
879,0.0414,0.1696,0.270924343683,"(44, 47)",-0.24,0.24,5.86749520664,13.05,0.821060848514,0.71818484646,425,0.0486701861709,425,0.362748040443,0.0,0.0,2560,0.620849997857,2286,0.631460654588,2324,0.629120979947,2481,,,2480,0.622267955501,879,0.135563403482
878,0.1696,0.0414,0.270924343683,"(47, 44)",0.24,0.24,5.86749520664,13.05,0.821060848514,0.71818484646,424,0.0486037794567,424,0.362987474976,0.000564705882353,0.004,2561,0.620746937442,2287,0.631342592046,2325,0.629005422196,2474,,,2486,0.621788821724,878,0.135398449077
2677,0.115256,0.178184,0.271248963132,"(32, 34)",-1.442,1.442,0.640468578464,1.28,0.767110638281,0.8,426,0.0487367306047,426,0.36896649853,-0.00337704918033,-0.004,2486,0.623395692113,35,0.484036959103,38,0.427534583227,2566,,,2519,0.621461932807,2677,0.552161845395
2676,0.178184,0.115256,0.271248963132,"(34, 32)",1.442,1.442,0.640468578464,1.28,0.767110638281,0.8,427,0.0488022994146,427,0.375083866011,0.0,0.0,2487,0.623940769305,34,0.424120252489,39,0.481178968784,2542,,,2508,0.621441718736,2676,0.551561013358
897,0.0414,0.172184,0.271779322245,"(28, 47)",0.244,0.244,1.83853202311,3.88,0.827431431609,0.6,429,0.048934163264,428,0.37483118569,0.000568764568765,0.004,2564,0.620579014291,515,0.561586346706,619,0.578303637179,2318,,,2218,0.620232330629,897,0.138533875799
896,0.172184,0.0414,0.271779322245,"(47, 28)",-0.244,0.244,1.83853202311,3.88,0.827431431609,0.6,428,0.0488687159535,429,0.374580372969,0.0,0.0,2565,0.620476783462,514,0.56202827624,618,0.578687345055,2317,,,2225,0.619900877178,896,0.138371181083
1938,0.014344,0.054256,0.272352712489,"(40, 29)",-0.602,0.602,2.66872628795,5.81,-0.0999387112941,-0.2,431,0.0490660778982,431,0.375950351332,0.0,0.0,1144,0.627668073137,1017,0.61565084637,1177,0.631198864694,940,,,994,0.609103701404,1938,0.326890323659
1939,0.054256,0.014344,0.272352712489,"(29, 40)",0.602,0.602,2.66872628795,5.81,-0.0999387112941,-0.2,430,0.049000602927,430,0.375264977243,0.00139675174014,0.004,1145,0.627646352776,1016,0.615663835516,1176,0.631222891084,941,,,993,0.609110283075,1939,0.327091890995
1638,0.027256,0.041864,0.272587600598,"(18, 45)",-0.486,0.486,3.70422731484,8.17,-0.076733247019,0.368932393686,432,0.0491313948183,432,0.376239919379,-0.00112240184758,-0.004,1189,0.624083349314,1552,0.633379152848,1666,0.640505640796,1914,,,1916,0.61989562821,1638,0.267951672459
1639,0.041864,0.027256,0.272587600598,"(45, 18)",0.486,0.486,3.70422731484,8.17,-0.076733247019,0.368932393686,433,0.0491957650971,433,0.37653126993,0.0,0.0,1188,0.624186493172,1553,0.63329541985,1667,0.640424244879,1915,,,1917,0.619833406257,1639,0.268138824619
511,0.0414,0.030824,0.272954208614,"(33, 47)",0.134,0.134,0.833726573884,1.75,-0.0319124526018,-0.2,434,0.0492604301821,434,0.376152973045,0.000308045977011,0.004,1269,0.625967743377,67,0.431680709893,95,0.460450685018,990,,,943,0.609538973427,511,0.0802324747219
510,0.030824,0.0414,0.272954208614,"(47, 33)",-0.134,0.134,0.833726573884,1.75,-0.0319124526018,-0.2,435,0.0493241609548,435,0.375776285193,0.0,0.0,1268,0.62620302617,66,0.434577441015,94,0.462661397039,982,,,951,0.610723366506,510,0.0800914455471
1451,0.029696,0.091576,0.273130005675,"(19, 30)",0.42,0.42,3.21146384068,7.05,0.447493368646,0.7,436,0.0493875547964,436,0.375882194465,0.000961098398169,0.004,1992,0.617441835492,1326,0.631139782513,1431,0.638532964199,2404,,,2446,0.622984885404,1451,0.233257138287
1450,0.091576,0.029696,0.273130005675,"(30, 19)",-0.42,0.42,3.21146384068,7.05,0.447493368646,0.7,437,0.0494500337489,437,0.375990041644,0.0,0.0,1993,0.617358679552,1327,0.631007451315,1430,0.638659465176,2403,,,2447,0.622915880867,1450,0.233076671851
1799,0.041864,0.087064,0.273378857997,"(21, 18)",0.548,0.548,2.68231243519,5.84,0.448813089693,0.5,438,0.0495124304214,439,0.376949526402,0.0,0.0,1997,0.616990620209,1031,0.617266329011,1186,0.633361236401,2133,,,2063,0.620789930267,1799,0.299075434557
1798,0.087064,0.041864,0.273378857997,"(18, 21)",-0.548,0.548,2.68231243519,5.84,0.448813089693,0.5,439,0.0495739282421,438,0.376469112971,-0.00124829157175,-0.004,1996,0.617023173963,1030,0.617329511074,1187,0.633294390084,2135,,,2061,0.620430663477,1798,0.298879263886
507,0.041144,0.042136,0.273466634162,"(22, 3)",0.134,0.134,5.08149584276,11.28,0.102024529289,0.205195670417,440,0.0496348262582,440,0.376575846264,0.000303854875283,0.004,1484,0.628707187179,2100,0.635141909231,2148,0.637990701901,1668,,,1683,0.621487287319,507,0.0796652444991
506,0.042136,0.041144,0.273466634162,"(3, 22)",-0.134,0.134,5.08149584276,11.28,0.102024529289,0.205195670417,441,0.0496948470334,441,0.376203733194,0.0,0.0,1485,0.628505227501,2101,0.634997540395,2149,0.637848864507,1667,,,1682,0.621663344316,506,0.0795209595363
213,0.087064,0.027256,0.273525135956,"(45, 21)",-0.062,0.062,6.29524423672,14.01,0.405471849988,0.0527046276695,443,0.0498126810826,443,0.375378535674,0.0,0.0,1937,0.620131182234,2397,0.624810859788,2414,0.624455127595,1367,,,1367,0.614293951199,213,0.0363708828803
212,0.027256,0.087064,0.273525135956,"(21, 45)",0.062,0.062,6.29524423672,14.01,0.405471849988,0.0527046276695,442,0.0497541916932,442,0.375790403503,0.000139954853273,0.004,1936,0.620289636253,2396,0.624939894447,2415,0.624327155705,1366,,,1366,0.614516307365,212,0.0362066287768
1970,0.08924,0.041864,0.27353975945,"(18, 5)",-0.614,0.614,0.664379409675,1.08,0.460387953563,0.3,445,0.0499272338527,445,0.376786054601,0.0,0.0,2029,0.617297829931,40,0.466386863797,23,0.374612243971,1758,,,1878,0.622212441413,1970,0.333371599576
1971,0.041864,0.08924,0.27353975945,"(5, 18)",0.614,0.614,0.664379409675,1.08,0.460387953563,0.3,444,0.0498703736978,444,0.376082004021,0.0013797752809,0.004,2028,0.617299376761,41,0.470672669596,22,0.359627637713,1761,,,1875,0.622235497009,1971,0.333573886156
1689,0.0958,0.172184,0.273759018116,"(28, 51)",0.504,0.504,4.83748901808,10.73,0.751515880735,0.7,447,0.0500398821309,447,0.377449263383,0.0,0.0,2467,0.622502220548,2007,0.636586558305,2078,0.638479157067,2450,,,2400,0.61699177267,1689,0.27756736162
1688,0.172184,0.0958,0.273759018116,"(51, 28)",-0.504,0.504,4.83748901808,10.73,0.751515880735,0.7,446,0.0499839668127,446,0.377116861087,-0.00112751677852,-0.004,2466,0.622545648388,2006,0.636645688475,2076,0.638135236843,2440,,,2376,0.617981319969,1688,0.277378391049
1098,0.041864,0.02608,0.274415742989,"(2, 18)",0.304,0.304,1.67290167075,3.48,-0.11137139622,-0.2,448,0.0500970589151,449,0.377154468797,0.0,0.0,1108,0.625952913721,419,0.548544307365,505,0.573122202753,951,,,982,0.61037994454,1098,0.171089374526
1099,0.02608,0.041864,0.274415742989,"(18, 2)",-0.304,0.304,1.67290167075,3.48,-0.11137139622,-0.2,449,0.0501534171577,448,0.377300959116,-0.00067706013363,-0.004,1109,0.625737480574,418,0.54899718393,502,0.574495010802,952,,,981,0.610613849338,1099,0.171257275891
661,0.087064,0.042136,0.27557938965,"(22, 21)",-0.176,0.176,3.33549096836,7.33,0.43963533159,0.3,451,0.0502710217707,451,0.376501195805,0.0,0.0,1983,0.618493281707,1379,0.631531210286,1482,0.63901837814,1841,,,1773,0.617775422731,661,0.101802901804
660,0.042136,0.087064,0.27557938965,"(21, 22)",0.176,0.176,3.33549096836,7.33,0.43963533159,0.3,450,0.0502126380893,450,0.376827047547,0.000390243902439,0.004,1982,0.618636579535,1378,0.631742359397,1483,0.638819387811,1844,,,1776,0.618142681399,660,0.101649282377
1112,0.027256,0.043816,0.276115917687,"(4, 45)",-0.31,0.31,7.47165978883,16.65,-0.0747730481338,-0.108147614087,452,0.0503302727854,452,0.376366712872,-0.000684326710817,-0.004,1194,0.62303606186,2570,0.621430669709,2575,0.621142603224,1014,,,1015,0.604579016673,1112,0.173480759209
1111,0.043816,0.027256,0.276115917687,"(45, 4)",0.31,0.31,7.47165978883,16.65,-0.0747730481338,-0.108147614087,453,0.0503886902585,453,0.376234016594,0.0,0.0,1195,0.622840101986,2571,0.621339930704,2574,0.621233153448,1015,,,1014,0.604798419636,1111,0.173309823622
1510,0.020584,0.0414,0.276159374275,"(47, 0)",0.446,0.446,1.67017963106,3.47,-0.244586878583,-0.3,454,0.0504464215981,454,0.376400251141,0.00098021978022,0.004,898,0.637820062721,415,0.550770613986,501,0.57490716382,718,,,784,0.614675237994,1510,0.24418766632
1516,0.0414,0.020584,0.276159374275,"(0, 47)",-0.446,0.446,1.67017963106,3.47,-0.244586878583,-0.3,455,0.050503340172,455,0.376568229646,0.0,0.0,899,0.637639145599,414,0.550997965763,500,0.575134883012,715,,,781,0.615269382344,1516,0.245313119534
1829,0.1024,0.22028,0.276188341535,"(24, 37)",0.56,0.56,5.91319710478,13.15,0.820300914285,0.872081599272,456,0.0505595466759,456,0.377065050153,0.00122538293217,0.004,2558,0.620975746913,2309,0.629953995434,2339,0.628122025273,2588,,,2595,0.618924501744,1829,0.305041120582
1828,0.22028,0.1024,0.276188341535,"(37, 24)",-0.56,0.56,5.91319710478,13.15,0.820300914285,0.872081599272,457,0.0506149609972,457,0.377563019986,0.0,0.0,2559,0.620953135812,2308,0.62998256219,2338,0.628149524142,2578,,,2591,0.619037308471,1828,0.304843249111
2194,0.036856,0.054256,0.276448910289,"(40, 43)",-0.746,0.746,2.00716217581,4.27,0.164230827958,-0.153896752813,459,0.0507250479757,458,0.378751991293,-0.00162527233115,-0.004,1593,0.625081354805,624,0.564557672624,765,0.599862247024,1007,,,1000,0.607834912422,2194,0.383287312292
2193,0.054256,0.036856,0.276448910289,"(43, 40)",0.746,0.746,2.00716217581,4.27,0.164230827958,-0.153896752813,458,0.0506703944761,459,0.379939034011,0.0,0.0,1592,0.624997925746,625,0.564895251677,764,0.599647116847,1006,,,1007,0.606431714967,2193,0.383043842442
40,0.043816,0.0958,0.277301280199,"(51, 4)",-0.012,0.012,0.831865373723,1.56,0.484035188814,0.0512989176043,460,0.050781543306,460,0.379527139541,-2.60303687636e-05,-0.004,2069,0.617733303929,64,0.440901555114,70,0.436577824433,1338,,,1359,0.615811090911,40,0.00773413057355
43,0.0958,0.043816,0.277301280199,"(4, 51)",0.012,0.012,0.831865373723,1.56,0.484035188814,0.0512989176043,461,0.0508372509325,461,0.379116585342,0.0,0.0,2068,0.617882512608,65,0.437551174496,71,0.433537772287,1360,,,1343,0.618755987368,43,0.00810162722151
2008,0.067144,0.030824,0.277704879323,"(33, 25)",0.64,0.64,4.33792577161,9.6,0.229132292155,0.3,462,0.0508934151252,462,0.379870647914,0.00138228941685,0.004,1697,0.625487885899,1819,0.639500436897,1877,0.642740130534,1801,,,1732,0.618875746932,2008,0.341257321593
2010,0.030824,0.067144,0.277704879323,"(25, 33)",-0.64,0.64,4.33792577161,9.6,0.229132292155,0.3,463,0.05094879894,463,0.380624985137,0.0,0.0,1696,0.625479121308,1818,0.639500065365,1874,0.642930838187,1838,,,1770,0.617977561495,2010,0.341684210364
2246,0.041864,0.22028,0.278035968896,"(24, 18)",0.784,0.784,4.3690159075,9.67,0.962405440493,1.0,465,0.0510592683357,465,0.383264406318,0.0,0.0,2733,0.61327573333,1828,0.639114138801,1889,0.642059187303,2740,,,2750,0.611905837,2246,0.396253239086
2247,0.22028,0.041864,0.278035968896,"(18, 24)",-0.784,0.784,4.3690159075,9.67,0.962405440493,1.0,464,0.0510044190553,464,0.381946092461,-0.00168602150538,-0.004,2732,0.613204499476,1829,0.639202423106,1888,0.641975601279,2739,,,2751,0.611977224675,2247,0.396510185748
1406,0.1024,0.088064,0.278107892732,"(9, 37)",-0.406,0.406,2.68039176241,5.83,0.595607583241,0.666885928855,467,0.0511671259729,467,0.38336443575,0.0,0.0,2242,0.616744225967,1023,0.614896383548,1183,0.633648540575,2326,,,2344,0.617588798449,1406,0.225128640231
1407,0.088064,0.1024,0.278107892732,"(37, 9)",0.406,0.406,2.68039176241,5.83,0.595607583241,0.666885928855,466,0.0511135737456,466,0.383313545493,0.000869379014989,0.004,2243,0.616666378571,1022,0.615065745931,1182,0.633806293865,2335,,,2345,0.617514076863,1407,0.225308815851
1681,0.1696,0.125256,0.278811764458,"(26, 44)",0.502,0.502,1.36290131704,2.71,0.744830824456,0.71818484646,469,0.0512762105559,468,0.383654925237,0.00107036247335,0.004,2454,0.623686049981,271,0.549308977663,293,0.582113507878,2488,,,2474,0.622793163043,1681,0.276051279939
1680,0.125256,0.1696,0.278811764458,"(44, 26)",-0.502,0.502,1.36290131704,2.71,0.744830824456,0.71818484646,468,0.0512220463255,469,0.383946937823,0.0,0.0,2455,0.6236413689,270,0.549472884261,292,0.582365541815,2489,,,2473,0.622837225945,1680,0.27586163117
313,0.012184,0.091576,0.280684876686,"(19, 52)",0.084,0.084,0.925202680498,1.52,0.373858371584,0.3,471,0.0513935673668,470,0.383558622118,0.000178343949045,0.004,1906,0.620869963383,92,0.442052740115,66,0.446907494628,1708,,,1822,0.621626499132,313,0.0511809578443
312,0.091576,0.012184,0.280684876686,"(52, 19)",-0.084,0.084,0.925202680498,1.52,0.373858371584,0.3,470,0.0513352873633,471,0.38317164362,0.0,0.0,1907,0.620710220793,93,0.439781377021,67,0.443727924057,1703,,,1817,0.622043488037,312,0.0510415935404
2310,0.02608,0.054256,0.280741874326,"(40, 2)",-0.838,0.838,3.2410646399,7.11,0.0202039326693,-0.1,473,0.0515081215638,473,0.386217642671,0.0,0.0,1350,0.626315961276,1341,0.632430850705,1447,0.640814347237,1130,,,1055,0.610215525346,2310,0.413287044232
2311,0.054256,0.02608,0.280741874326,"(2, 40)",0.838,0.838,3.2410646399,7.11,0.0202039326693,-0.1,472,0.0514512335167,472,0.384696798157,0.00177167019027,0.004,1351,0.62649927157,1340,0.632252307319,1446,0.640656827931,1200,,,1093,0.611712023129,2311,0.413565198016
137,0.102104,0.115256,0.281240110937,"(34, 48)",0.042,0.042,1.94265282539,4.11,0.637273664587,0.4,474,0.0515657399283,474,0.385815686255,8.84210526316e-05,0.004,2301,0.61532725289,578,0.56365150638,709,0.589173409993,1970,,,1951,0.620797378926,137,0.0229441666357
139,0.115256,0.102104,0.281240110937,"(48, 34)",-0.042,0.042,1.94265282539,4.11,0.637273664587,0.4,475,0.0516225842827,475,0.385415022405,0.0,0.0,2300,0.615460323951,579,0.563168095197,706,0.585514478379,1959,,,1928,0.619965109963,139,0.0233185395279
1426,0.013096,0.05008,0.281950350239,"(1, 11)",0.412,0.412,8.36878724786,18.66,-0.318631468737,-0.3,477,0.0517382295816,477,0.385530075779,0.0,0.0,788,0.62908757721,2658,0.617700309916,2664,0.617139872824,719,,,785,0.614460104841,1426,0.228716881946
1424,0.05008,0.013096,0.281950350239,"(11, 1)",-0.412,0.412,8.36878724786,18.66,-0.318631468737,-0.3,476,0.0516807952901,476,0.3854717063,-0.000863731656184,-0.004,789,0.628860371695,2659,0.617635871022,2666,0.616960052214,717,,,783,0.614860059313,1424,0.228356288074
1184,0.061176,0.02608,0.283506613679,"(2, 6)",0.332,0.332,3.06703439824,6.71,0.0861220007175,0.3,479,0.0518601385781,479,0.385322462361,0.0,0.0,1455,0.625235885157,1255,0.636372026953,1357,0.642265224465,1871,,,1757,0.619435658918,1184,0.185872228207
1189,0.02608,0.061176,0.283506613679,"(6, 2)",-0.332,0.332,3.06703439824,6.71,0.0861220007175,0.3,478,0.051799587331,478,0.385425443124,-0.000693110647182,-0.004,1454,0.625390100797,1254,0.636556473193,1354,0.642839617567,1874,,,1760,0.618966001644,1189,0.186725808958
1136,0.030824,0.041144,0.284394092766,"(3, 33)",-0.32,0.32,2.60555176498,5.65,-0.125125961724,0.0512989176043,481,0.051984213047,480,0.3851975736,-0.000665280665281,-0.004,1085,0.628663090827,983,0.607588328752,1155,0.631584830347,1361,,,1344,0.618587284644,1136,0.177596634511
1137,0.041144,0.030824,0.284394092766,"(33, 3)",0.32,0.32,2.60555176498,5.65,-0.125125961724,0.0512989176043,480,0.0519225830339,481,0.385074309798,0.0,0.0,1084,0.628877629164,982,0.607811523623,1154,0.631787963322,1362,,,1345,0.618419147956,1137,0.17777207421
709,0.012184,0.057264,0.2845347079,"(23, 52)",-0.19,0.19,4.20746954832,9.3,-0.217913933243,-0.3,483,0.0521059157975,483,0.384471925057,0.0,0.0,945,0.632313240275,1766,0.640198967891,1835,0.644653601398,828,,,759,0.613074912156,709,0.109349575113
711,0.057264,0.012184,0.2845347079,"(52, 23)",0.19,0.19,4.20746954832,9.3,-0.217913933243,-0.3,482,0.0520454635137,482,0.384772410639,0.000393374741201,0.004,944,0.632617484999,1767,0.640033850915,1832,0.644353025732,784,,,716,0.604933139822,711,0.109659227005
1513,0.013096,0.087064,0.284647149995,"(21, 11)",0.446,0.446,7.53118848523,16.78,0.283356073203,0.6,484,0.052165916469,484,0.384607814343,0.000919587628866,0.004,1771,0.622315098053,2577,0.6209252412,2585,0.620366785203,2279,,,2180,0.620466818603,1513,0.244751623031
1517,0.087064,0.013096,0.284647149995,"(11, 21)",-0.446,0.446,7.53118848523,16.78,0.283356073203,0.6,485,0.0522251356297,485,0.384745290123,0.0,0.0,1770,0.622400494761,2576,0.62098353236,2584,0.62042473224,2280,,,2181,0.620398335504,1517,0.245499506935
1491,0.012184,0.067144,0.284675253579,"(25, 52)",-0.44,0.44,7.42870782842,16.55,-0.029927829049,0.3,486,0.0522836664584,486,0.384865816943,-0.000903490759754,-0.004,1273,0.625661295363,2566,0.621797313391,2572,0.621383946401,1828,,,1715,0.620483252483,1491,0.240606830243
1492,0.067144,0.012184,0.284675253579,"(52, 25)",0.44,0.44,7.42870782842,16.55,-0.029927829049,0.3,487,0.0523414345547,487,0.384987928276,0.0,0.0,1272,0.62578539367,2567,0.621736889789,2573,0.621323784154,1835,,,1744,0.620154886925,1492,0.240796187617
95,0.036856,0.041144,0.286258624324,"(3, 43)",0.026,0.026,4.7081525039,10.43,-0.0506406831014,0.157894736842,489,0.0524640577074,489,0.384205026048,0.0,0.0,1243,0.624883942922,1965,0.636281024562,2046,0.637913273294,1574,,,1574,0.622842872779,95,0.0156284996081
92,0.041144,0.036856,0.286258624324,"(43, 3)",-0.026,0.026,4.7081525039,10.43,-0.0506406831014,0.157894736842,488,0.052403142334,488,0.384595872187,-5.31697341513e-05,-0.004,1242,0.625134818255,1964,0.636442637132,2047,0.63775777264,1575,,,1575,0.622645583653,92,0.0151738070806
893,0.083896,0.020584,0.286677519174,"(0, 27)",-0.244,0.244,2.0822824016,4.43,0.268263413194,0.1,490,0.0525254353796,491,0.383738795816,0.0,0.0,1744,0.623701073559,682,0.568686932315,813,0.607636667269,1430,,,1518,0.621612584323,893,0.137880829133
892,0.020584,0.083896,0.286677519174,"(27, 0)",0.244,0.244,2.0822824016,4.43,0.268263413194,0.1,491,0.0525860275518,490,0.383971185341,0.000496945010183,0.004,1745,0.623549797944,683,0.56834776439,812,0.607949954617,1431,,,1521,0.621266897011,892,0.137715895172
1384,0.042136,0.061176,0.286775173263,"(6, 22)",-0.4,0.4,3.9432473927,8.7,0.207519336745,0.6,493,0.0527054679909,493,0.383806019662,0.0,0.0,1652,0.62542170514,1660,0.638467954656,1736,0.638367912089,2265,,,2188,0.619771359071,1384,0.221167673258
1380,0.061176,0.042136,0.286775173263,"(22, 6)",0.4,0.4,3.9432473927,8.7,0.207519336745,0.6,492,0.0526461322182,492,0.383771619714,0.000811359026369,0.004,1653,0.625310014528,1661,0.638351302245,1737,0.638256399341,2263,,,2203,0.619899704137,1380,0.220439078893
1824,0.030824,0.041864,0.286803068324,"(18, 33)",-0.558,0.558,1.95938765945,4.14,-0.133176105974,-0.1,494,0.0527641259906,494,0.384235888674,-0.00112727272727,-0.004,1058,0.625510591047,595,0.562714847858,727,0.595724990022,1094,,,1199,0.618960314506,1824,0.304054963839
1825,0.041864,0.030824,0.286803068324,"(33, 18)",0.558,0.558,1.95938765945,4.14,-0.133176105974,-0.1,495,0.0528220333026,495,0.384666843704,0.0,0.0,1059,0.625450557598,594,0.562721957253,726,0.595774741773,1095,,,1182,0.618413910551,1825,0.30425220126
1622,0.014344,0.087064,0.288582743767,"(21, 29)",0.48,0.48,1.73447398366,3.6,0.256487054707,0.0,496,0.0528844081358,496,0.384881158115,0.000965794768612,0.004,1727,0.623393301483,461,0.564796220386,533,0.578206059455,1306,,,1239,0.614319242518,1622,0.264961990602
1618,0.087064,0.014344,0.288582743767,"(29, 21)",-0.48,0.48,1.73447398366,3.6,0.256487054707,0.0,497,0.0529459973793,497,0.385096910559,0.0,0.0,1726,0.623466716147,460,0.564965367063,532,0.578373938081,1327,,,1270,0.617371224447,1618,0.264214057857
100,0.061176,0.041864,0.288610464121,"(18, 6)",0.028,0.028,4.60257536603,10.19,0.195071690334,0.2,499,0.0530670197164,499,0.384330024848,0.0,0.0,1634,0.623388322251,1914,0.635720604505,1996,0.640625323423,1594,,,1624,0.625006540078,100,0.0163937435614
99,0.041864,0.061176,0.288610464121,"(6, 18)",-0.028,0.028,4.60257536603,10.19,0.195071690334,0.2,498,0.0530068920539,498,0.384712886277,-5.61122244489e-05,-0.004,1635,0.623198155742,1915,0.635555007072,1997,0.640465293198,1593,,,1640,0.624655313619,99,0.0162382265041
1265,0.012184,0.041864,0.289095140049,"(18, 52)",-0.358,0.358,5.00154975982,11.09,-0.653715421749,-0.9,501,0.0531878184902,500,0.384278602421,-0.000714570858283,-0.004,307,0.590004094197,2069,0.634376370706,2121,0.639605112034,69,1879.0,0.622183964038,96,0.566202752384,1265,0.199925120264
1264,0.041864,0.012184,0.289095140049,"(52, 18)",0.358,0.358,5.00154975982,11.09,-0.653715421749,-0.9,500,0.0531278003818,501,0.384228704304,0.0,0.0,306,0.590609762,2068,0.634480820116,2120,0.639708623401,68,1701.0,0.622241095717,97,0.56449164084,1264,0.199750482069
1751,0.203104,0.027256,0.289579004764,"(45, 20)",-0.532,0.532,6.78835031506,15.11,0.984530530252,0.948683298051,502,0.0532484859744,502,0.384577363046,-0.00105765407555,-0.004,2754,0.611736785879,2468,0.626184942786,2483,0.62553162189,2715,,,2712,0.614585088247,1751,0.289590452427
1746,0.027256,0.203104,0.289579004764,"(20, 45)",0.532,0.532,6.78835031506,15.11,0.984530530252,0.948683298051,503,0.0533083953114,503,0.38492722462,0.0,0.0,2755,0.611709769253,2469,0.626149714994,2482,0.62556643684,2714,,,2713,0.61455673405,1746,0.288604448612
248,0.041144,0.057264,0.289758520151,"(23, 3)",-0.07,0.07,3.63590428917,8.0,0.148827655777,0.153896752813,505,0.0534270059239,505,0.384190952193,0.0,0.0,1560,0.62594627039,1515,0.631350372516,1643,0.638179771635,1561,,,1572,0.623233257579,248,0.0417812394866
246,0.057264,0.041144,0.289758520151,"(3, 23)",0.07,0.07,3.63590428917,8.0,0.148827655777,0.153896752813,504,0.0533680730731,504,0.384558510649,0.000138613861386,0.004,1561,0.625748379599,1514,0.631556142319,1642,0.63837161651,1572,,,1561,0.623066583343,246,0.0414744525015
2007,0.020584,0.08924,0.2898689359,"(5, 0)",0.636,0.636,3.16186653735,6.92,0.300985131969,0.5,507,0.0535433010259,507,0.385504965909,0.0,0.0,1802,0.621463889876,1305,0.63438356328,1405,0.641364557035,2039,,,2100,0.623898538286,2007,0.341043506472
2006,0.08924,0.020584,0.2898689359,"(0, 5)",-0.636,0.636,3.16186653735,6.92,0.300985131969,0.5,506,0.0534855184978,506,0.384847771276,-0.00125443786982,-0.004,1803,0.621472141821,1304,0.634382135849,1404,0.641368199502,2038,,,2101,0.623904739617,2006,0.340832778337
1200,0.030824,0.083896,0.289937924391,"(27, 33)",-0.336,0.336,1.18949569146,2.23,0.301418820634,0.4,508,0.0536005577714,508,0.385413375406,-0.000660117878193,-0.004,1805,0.62122856521,192,0.5554469565,190,0.502445792557,1971,,,1935,0.619151672196,1200,0.188611884469
1199,0.083896,0.030824,0.289937924391,"(33, 27)",0.336,0.336,1.18949569146,2.23,0.301418820634,0.4,509,0.0536571000835,509,0.385323251106,0.0,0.0,1804,0.621350270094,193,0.554541214666,191,0.501725024291,1947,,,1980,0.621588348936,1199,0.188441202147
1332,0.02608,0.125256,0.290062062325,"(26, 2)",0.382,0.382,1.89860475086,3.99,0.587876655254,0.8,511,0.0537687694212,511,0.38531032542,0.0,0.0,2230,0.616258406348,548,0.569092976933,660,0.577895591811,2514,,,2548,0.620425421645,1332,0.211822609987
1330,0.125256,0.02608,0.290062062325,"(2, 26)",-0.382,0.382,1.89860475086,3.99,0.587876655254,0.8,510,0.0537132851531,510,0.385316050504,-0.000747553816047,-0.004,2231,0.616173417962,549,0.568809078051,663,0.577336510004,2538,,,2512,0.621058027271,1330,0.211463872731
489,0.013096,0.061176,0.290998281782,"(6, 11)",-0.13,0.13,0.732051910728,1.51,-0.183855834385,-0.3,512,0.0538261823207,513,0.384645453,0.0,0.0,993,0.625013615948,49,0.446045737565,65,0.450163471991,692,,,802,0.616751898262,489,0.0770964940043
488,0.061176,0.013096,0.290998281782,"(11, 6)",0.13,0.13,0.732051910728,1.51,-0.183855834385,-0.3,513,0.0538828853124,512,0.384977301314,0.000253411306043,0.004,992,0.62531462452,48,0.450183524981,64,0.453321960642,699,,,809,0.61419036077,488,0.0769505915323
1711,0.05008,0.041864,0.291794448199,"(18, 1)",-0.514,0.514,3.51360214025,7.72,0.0742551185995,0.2,515,0.0539986368208,514,0.384937455512,-0.000998058252427,-0.004,1441,0.621395722186,1452,0.634929899059,1571,0.638456173114,1608,,,1652,0.625028998165,1711,0.281764749094
